"Nestled just off the beaten path and about two blocks from the river the Fairmont Chicago offers an excellent location to operate as home base for your trip to Chicago. The staff were friendly and helpful, arranging many of the sightseeing events we enjoyed while in the city. There are many attractions withiin easy walking distance (The Art Institute is a must see and Millenium Park is a fun visit). The architectural tour by river departs a dock that is very close to the Fairmont and there are lots of restaurants nearby. The rooms were excellent and the club room is worth the extra expense. We would definitely stay here again. ",pos
"Attended a conference at the Palmer House and it truly surpassed my expectations. I had no idea it would be so large, so nice and with so many amenities. I also didn't realize that it is just around the corner from Milenium Park and the Art Institute. We were met at the door by the friendliest staff. Even with a long line at check-in, the entire process was about 10 minutes. We enjoyed the room with the up-to-date TV, decent size bathroom and comfortable bed. Had a fantastic breakfast buffet as well as a delicious take-out lunch at the main restaurant. Paid $200/night through the conference which seemed quite fair considering downtown Chicago. We have stayed at the Sofital which is much more upscale, but we also paid over $300/night there. ",pos
"Just got back from three nights at the Knickerbocker. Went up to Chicago for some last minute Christmas shopping. Hotel is in a great location. North end of Michigan Ave. about half a block away. Staff was very nice and professional. Everyone we came in contact with was very helpful. Granted this is a older hotel and some of the rooms are no bigger than closets. We were booked into a standard room and when we arrived we upgraded to a deluxe room. Good size room, with nice furnishings and a comfortable bed. Bathroom was somewhat small. Housekeeping did a great job cleaning the room every day. Did not eat at the restaurant Nix, but saw several people getting orders delivered to the bar. Overheard comments saying the food was very good. Drink service at the Martini Bar can be slow. Martinis run $9 and up. Very good drinks and they don't shy away from the liquor. Valet parking was $35 a day with in/out priviliges. Overall a great stay. Would definately stay at this hotel in the future. ",pos
"I stayed for just one nite at the Sheraton Hotel and Towers and was a little nervous after reading a few negative reviews from other TA posters but I was not let down. I got the room via PL @ $70 and was first placed in a room on the 8th floor with a fabulous view of the roof of the lobby and a parking lot. Since I had nothing to lose, I asked to be moved to a ""room with a view"". The front desk attendant( Rasheeda) wanted to make sure that the room I had at first was clean and was in order and I assured her that it was. She then moved me up to the 24th floor with ease and it took about 1 minute. I was quite surprised as I have heard that they treat PL and Hotwire folks with a little less love than full price customers. The new room was very clean and spacious and overlooked the Navy Pier, a few other skyrise condos and the beautiful infinity of Lake Michigan. All this for $70? Yep! I skipped room service and walked to the local gourmet market as suggested by others and it was pricey but all food there was delicious! The room was comfy, had an ample closet and room to breathe as well as a convenient internet connection location. I didnt use it since I wasnt staying that long but at least it was on the desk. The bed and pillows were very comfy, but I awoke at about 330 in the morning sweating from the comfy but VERY WARM and somewhat weighty duvet on the bed. This was a great deal for the price and I would absolutely stay here again. ",pos
"Our non-smoking room smelled very badly of stale cigarette smoke. We were not allowed to change rooms. Also, the concierge staff was unprofessional, telling long winded personal stories to uninterested guests while long lines formed. The location was great. Hotel is dated, but would still be a nice place to stay if it weren't for customer service issues.",neg
"I travelled to Illinois from the UK on business, and booked Friday and Saturday night at the Homewood Suites so that I could have a weekend in the city. The location was perfect, walking distance to Michigan Ave for all the shopping and touristy stuff, and literally 100 yards to the L (red line) for getting out to the surrounding areas. The room was great: not exactly 'wow' decor but clean and really well stocked. I was expecting a 'suite' to be a larger than average hotel room with seperate sitting area. It was actually a 3-room mini-apartment, with an open lounge/kitchen, bedroom, and bathroom. Two flatscreen TVs and a huge bed. Breakfast buffet eggs and bacon were great for the hangover(!), and the kitchen meant that I could cook up some lunch rather than eat out if needed. ",pos
"Just got back from a 10 day visit to Chicago. For the rate of $219 per night, it was extremely good value. Reception staff were efficient, courteous and very friendly. I was given a room on the top floor (32nd floor) facing the lake and the John Hancock Tower. The rooms were large and very comfortable. Housekeeping/Turn Down Service were efficient and thorough. Bathroom amenities were very good and replaced daily. This is definitely my first choice for a Hotel in Chicago. It is also very close to all the shops, restaurants and the subway. ",pos
"i stayed at this hotel for a week with my family this hotel is huge so clean has comfy beds foods great staff couldn,t of being any nicer. stayed here for thanksgiving it was fabulous second time in chicago and still want to go back again ... the hotel is within walkin distance to both state street and michicgan avenue.There,s taxis right outside the hotel and the concierge can also ring for mini buses if your travelling with a big crowd.there,s also a cinema 2 mins away opposite the hotel . Perfect Hotel for a great get away ... ",pos
"My husband and I had a wonderful stay at the Omni Chicago Hotel. I had contacted the customer service representative prior to our stay to request a quiet suite. When we arrived, she greeted us and confirmed that we were getting exactly what I had requested--and more. Our suite had a partial view of the lake!!! And, we were able to check in early. The service at this hotel is incredible. Everyone made us feel welcome and took care to respond to any question or request that we had. The suite was very quiet even though we were on the east side of the hotel, very near to Michigan Avenue. Housekeeping was prompt and thorough. We really couldn't have asked for a better hotel. We will definitely stay there on future trips to Chicago and will recommend this hotel to anyone who travels there. ",pos
The sheraton was a wonderful hotel! When me and my mom flew in we were really tired so we decided to take a quick nap. We didnt want to get up! The beds are absolutely to die for. I wanted to take it home with me. The service was great and this was probably one of the biggest if not the biggest hotel ive ever stayed in. They had a really nice restaurant inside with excellent food. ,pos
"My fiance and I traveled to Chicago for the first time this December and we were not happy with this hotel. The friendliest people on the staff were the bell boys. They greeted us with a smile and gave us lots of great advice throughout our stay. The rest of the staff however was terrible. When we first checked in, I was instantly discouraged. The front desk person was not in a good mood and I couldn't wait to leave the lobby. Having not traveled here before we were looking for exciting places to eat and to go sightseeing. We asked multiple staff members at the front desk of places to go and see and never got any good recommendations. We felt as if we were an inconvenience to the staff. At one point, the front desk person was on the phone while we were waiting to talk to her, as she was on the phone a family of four came up behind us waiting to talk to her as well. Even though she saw us standing there, after she finished with the phone call she ignored us and helped the family first. Yes, we are in our mid 20's, but we are still paying guests and there is no reason to be treated like we are invisible. For how much money we paid for each night, I would have rather stayed somewhere else. We decided to go with this hotel because of the location and the great reviews, but we did not experience any of this during our stay. The rooms were alright, but nothing special. I would not stay in this hotel again.",neg
"I arrived at the Sofitel for a joint leisure and business. It is a fantastic hotel and made the trip very memorable. The rooms are spacious, great beds, pillows and linen. The bathroom has a great shower and bath. WiFi works really well and the desk is large. The staff are wonderful. The location is great for shopping, spa's, Starbucks and hairdressers. I loved every minute of it and would not hesitate to stay there again or recommend it. ",pos
"I stayed at the hotel one night. The hotel is excellent, comparable quality than Marriott and Sheraton, perhaps superior, but the location is definitely much better. Whatever your trip purpose is, business or leisure, you can drop your bags and take a walk on the Magnificent mile. Loved it! ",pos
We stayed at the Omni between Christmas and New Year's in 2008 just to get away for a few days. We found it through web deals and got a penthouse suite very cheap. So this year we checked online just a day or so after Christmas and the deal was there again. It also included parking at the great price. Huge suite overlooking downtown Chicago. Best location to walk EVERYWHERE. My 12 and 11 yr olds loved swimming at night and the chocolate cookies on their pillows. Can't wait to go back. ,pos
"We went to Chicago for my 2nd wedding anniversary and stayed at Homewood. My first impression was great, very helpful valet employees and VERY nice. That is one perk of my stay here. Otherwise, we had no problems checking in other than the hotel has 19 floors and when we booked the room we asked that we have the highest room avalible due to the fact that it was my husband first time there and the higher up, the more beautiful the view is. So we got the 9th floor. Not what I call ""high up"" when the rooms started on floor 6. Then the following morning, we went to breakfast of which was ok, nothing great. My husband and I went down in jeans and a sweatshirt but had not really thought about shoes as we thought it would just be a few bagles, some fruit, and that was it. So, we got our food and sat down. After getting stared at for the first 15-20 minutes, an employee came and told us that we wernt allowed to eat breakfast without our shoes on. Remind you, it was about 15-20 minutes after we had even entered the room. So she asked that we go get shoes while sitting down and eating our breakfast. Pretty pointless AFTER we already had gotten our food. I am sure it is because very few employees could speak understandable english that it took so long. Last but not least, dont come with a clean car. I had washed my car one day prior to arriving there and when it was returned, it was filthy dirty.",neg
Very disapointed in the service and quality of this hotel. I travel quite frequently to chicago and have never had this happen at any other 4 star hotel. I reserved a king bed. At checkin I was informed they were out of kings and basically offered no type of compensation or upgrade. When i arrived at the room the air conditioner door was open and rattled all night. The TV did not work. Had to call for service. The following day returned from work at 6pm and found the room had not even been serviced. Stay somewhere else.,neg
"What's not to like? --> Problems getting the room you actually reserved: I had to call this hotel three times and email four times in order to insure that we actually got the room we had reserved. --> Overcharging. They charge for everything here. Wireless. The Fitness Center. The Business Center. I've only run into one other hotel that ever charged for use of the fitness center. Note to the Intercontinental: If you're going to charge for something that is commonly included, you should advertise that fact. What's next? Charging for sheets on the bed? --> Very poor customer service. The staff does not communicate in full sentences, or wait to hear your answer. This is Chicago, not New York. How about a little Midwestern patience?",neg
"A lovely hotel in a trendy part of Chicago which gives it a much more comfortable feel than the downtown hotels. The rooms are very, very well appointed, but not large, and the quality of the materials is wonderful without exception. Unfortunately, the service was below average in every way: they failed to deliver laundry by an important and assured deadline; valets didn't deliver the car and had to be asked twice; the concierge gave us miserable directions that got us lost, and the front desk was unable to rectify any issue. It amazed me that so much incompetence could happen in 6 hours! And even after recognizing their shortcomings, not one sincere or significant apology. A poster child of how bad service cannot overcome a well-built, well-furnished hotel.",neg
"We chose to stay at a small hotel because we did were looking for a hotel with less crowds. We anticipated we would get better service in a smaller hotel, than some of the other larger high rise hotels. We did not experience very good service at the Talbott Hotel. When we checked Irena seemed very robotic and aloof. The front desk clerks were neither welcoming nor gracious. The lobby is small and the front desk is just a few feet from the front door. Each time we came into the hotel we were never greeted nor even received a smile from the staff, just a blank stare and gaze. The front desk staff was chilly and stiff, no greetings, no smiles and no personality. They had difficulty answering simple questions or requests. On the other hand the bellman Perry was great. He was sociable and very service oriented. He was aware of what is going on in the area. He recognizes the guests and he offered suggestions about things to do in the immediate area, and where to eat in the neighborhood. He is authentic and he even asked us upon our return ""how was that restaurant?"" Tim the concierge was also supportive. He gave us 10% discount coupons for shopping at the major department stores. We had the largest suite. We requested a rollaway (extra charge) when we made our reservation and we had to ask five different times to have the rollaway bed delivered to our room before it came after 10PM. When the rollaway finally came we had to call back the front desk because they did not deliver a blanket or pillow with the bed. What made our Talbott hotel experience most disappointing was that we may have never received any housekeeping unless we had asked to have our room cleaned. We were out of our room from 8AM and when we returned to our room at 4PM the rooms had not been cleaned. We called the front desk to ask to send someone. The maid rushed to clean our room while we had to shower and change for the evening. The room itself was pleasant. It did have a moldy smell and some Frabreez would have been nice to bring along since the windows do not open much. We were next to a noisy neighbor and the walls were thin. We really liked staying in this area of Chicago but expected first rate service. The service was very weak and unacceptable for this class of hotel.",neg
"I recently stayed at the Fairmont Chicago and found it to be a fantastic hotel. Staff was always courteous and helpful - from the front desk staff at check-in to wait staff in Aria restaurant, to the maid who cleaned my room. The rooms were recently updated, with large flat-screen TV's, beautiful linens, and exceptional toiletries in each room. My room even had a view of Monroe St. harbor. It is truly a first-rate hotel. Location is south of the river and east of Michigan Ave -- as we normally stay north of the river it seems a little out of the way (if that's possible in downtown Chicago), however its location significantly lowers street noise. The hotel has excellent access to Millennium Park, the Aon center (there is a connecting concourse), and is about 4 blocks from shopping on North Michigan Ave. I ate dinner in Aria and it was fantastic! Room service for breakfast was quite good as well. Overall, I'd stay again in a minute if I had business in the loop, or leisure plans in Millennium or Grant Parks. ",pos
"I loved this hotel - reasonable for downtown Chicago, an older hotel with a great reno (a bit over-the-top design, but still very lovely and charming), clean rooms, and very friendly staff. They're also amazingly pet-friendly - they welcomed our 130lb Mastiff cross with a gift bag (treats and directions to an off-leash area), and even had a cute blackboard with visiting dog's names on it. ",pos
"I have stayed at the Palmer a half dozen times in the past and it has been ok. The main drawbacks are the check in desk is always slow and they charge you to use the fitness center, which is truly annoying. In addition, there are so many rooms you often have to walk a hundred years to find your room once you get off the elevator. Other than that, it is a classic old hotel with some yesteryear charm. But, the room they gave me most recently was so small it was laughable. The door to the bathroom could not open as it hit the desk, and the chair to the desk could not be properly pulled out as it hit the bed. There was no room for them to put the TV in front of the bed, so they shoved it off to the side. Room 23242 makes prison cells seem roomy and I promise that no one who works there would ever put someone they know in this hovel. It should not be sold as a hotel room.",neg
"My husband and I stayed at the Hotel Allegro in March, 2006. We had a great time! We were upgraded to a suite, and enjoyed the jacuzzi tub with Mr. Bubbles, animal print robes, and a luxurious king- sized bed! THe suite was very nice, and we had no problem with noise from other rooms or from the street. It was very boutiquey, and the lobby was lovely. We enjoyed the complementary wine hour. The staff was attentive, and our stay in this Kimpton hotel made our first-time trip to Chicago memorable! We would return here! ",pos
"My daughter and I woke in the morning wanting to go swimming. When we arrived at the pool the water was covered by a white scum. I then attempted to use both of the phones at the pool, one white phone and one emergency red phone, to call the desk. Both were out of service!!!! I am glad there wasn't an emergency. As we were exited the pool area I ran into a hotel employee and told her about the problems and then asked her to call us when the pool was clean.... never heard back. One more thing, in our room the furniture was mostly child friendly except for a large metal and glass outdated coffee table. Within 30 minutes my 5 year old fell and hit her mouth and began bleeding. They need to update this piece of furniture.",neg
"has gone downhill so much we almost checked out. We stayed in the Dean Martin Celebrity Suite for 3 nights while entertaining customers in Chicago. We've stayed there for many years and while not up to date like the Four Seasons or the Peninsula, it has always been a comfortable and clean, service oriented hotel. Not only has room service been eliminated (if you want room service it comes from Marios Italian restaurant down the street, so is ONLY Italian), complimentary morning coffee is no longer available, mini bars have been removed from the rooms, etc. etc. The only restaurant, the Pump Room was closed for a private function on Saturday night, the bar also, so we weren't even able to have an after dinner drink with our guests. Surely the function was planned before we made our reservations, but we weren't told of it. We also learned that the bell staff (who have been there for 13 and 8 years) is being eliminated. So, in other words, anyting to do with ""service"" is gone from this hotel. I hear they are going to begin renovations in December, but that is no excuse to let an old glory ""go to pot"" in the meantime. We won't be staying here when we go back in July or for Thanksgiving. We even had to pay for internet. Mind you, our bill for 3 nights was 900.00+, no room service, no restaurant/bar charges. Highway robbery for what you get ow at the Ambassador East. Sad.",neg
"I had a large, roomy, clean 2 bed room with a large bathroom, big minibar snack assortment and was tucked away nicely in the corner so that there was no hall noise. Customer Service here was absolutely incredible, from the doorman to the front desk, to the gentleman who delivered my toothpaste to my room when I requested it. Sure, you get a little outside noise, but it is a big city, that is not unusual! I really enjoyed my stay here and strongly recommend it. ",pos
"Excellent location, about a block from Michigan Ave. and two blocks from Water Tower Place and John Hancock Tower. Beautiful hotel, felt very luxurious and high-class for being a moderate priced hotel. Staff was excellent -- friendly and accommodating. ",pos
"In my experience the Ambassador hotel didn't seem to be a 3 1/2 star establishment. The building and lobby were nice but the hotel room was extremely dated. The carpeting was very old and worn. The floor - carpeting and tile both seemed dirty which made me very uncomfortable. I would imagine that many years ago this was a very nice hotel. Currently, it's indespirate need of renovation.",neg
"My husband, teenage son and myself stayed at this hotel last August. We were transferred there by tour operator who had sent us to a terrible hotel on the other side of Chicago. When I complained I asked for us to be transferred to the Sheraton which they arranged for us. I have stayed at many hotels in my life and this has been the best. The room (although I know it was not the largest) was beautiful and very clean with every amenity you needed. It also had superb views of the river and the lake. The entrance hall to the Sheraton is so imressive as is the leisure centre. In fact all areas are fantastic. The best thing about the hotel though was the staff! From the bellboy, to the receptionists, the dining staff to the concierge - each one was courteous and so very helpful. One of the conciergies spent fifteen minutes on the phone trying to locate a specific pair of trainers for my son! Above and beyond the call I would say! I cannot reccomend this hotel highly enough. The breakfast buffet cost about 10 dollars each but you could eat as much as you like and take as long as you like which we did!! It lasted us all day. If you have the choice of where to stay I think you will enjoy the Sheraton! We did!! ",pos
"Just returned from a 3 night stay at the Talbott. This was our first visit there, and I can honestly say that I wouldn't stay at any other hotel in Chicago. From when we first were greated by the bell captain until our final departure, the staff was nothing less than amazing, always greeting with a smile and can I help you attitute. The room we had (1508) was very spacious and comfortable. The bed was probably the most comfortable that my wife and I have ever slept in (including the Four Seasons). Had great breakfasts and drinks at Basil's. You would be missing a fantastic experience, if you didn't stay at the Talbott. ",pos
"great expectations from the hotel of THE FUGITIVE! Wonderful lobby! AND THAT'S IT! The room was old in style and furnitures, the tv was from the other century, no minibar, no wireless internet, no wireless adapter enough for the number of the room, those guys ignore that we are in the era of IPAD without cable connections. small room, small bathroom, rude service room. they have lost my credit card number and want CASH ON DELIVERY for a breakfast of 20 dollars. Robbery in the business center, 0,59 cents a MINUTE for internet connection, you have to pay to use word, or excel. NEVER AGAIN!",neg
"What a fabulous hotel! From its location directly on the Magnificant Mile and surrounded by the finest shopping, to the curtious staff and excellent restaurants and bars, this hotel is one of the best in Chicago. Our room was very clean and fresh, the public areas comfortable and the staff at the concierge and front desk very extremely helpful. This is the only place to stay to be in the cnetre of the action in Chicago. HIGHLY RECOMMENDED! ",pos
"This hotel was not worth it. From the moment we walked into the hotel lobby through check out, the staff were rude and contemptuous. Rooms were only serviceable, and certainly did not live up to the pompous self-descriptions on the website. The bathroom porthole and sliding door were odd and inconvenient. The 'fitness centre' was tiny and poor. We would not come here again.",neg
"The hotel is well located, but the service is poor. They seem to cater to large conventioneers, with service more like a moderate chain hotel - not your typical Fairmont. There are too many specifics to outline here, let's just say that from the front desk, to the spa, room service which only got my order correct one-day, to housekeeping which didn't even clean my room one day (although they sent a manager to inspect the room because the housekeeper said she did clean the room. Yep, that's just what you want to come home to after 10 hrs of meetings! They did offer me a complimentary breakfast for my inconvenience! The hotel is large and many times between 5-7 pm there would literally be a long line of guests waiting for an elevator. I've stayed at this Fairmont twice. The 1st time I attended a conference nearby and the last time l chose it for the price. But it's not worth enduring such poor service. That was the last time for me.",neg
"My parents booked five nights at The James for its location and good reviews. They had a terrible first night with defective air conditioning and not much sympathy from the management staff. They sent engineers three times to repair the unit, and they insisted that it was getting cooler when it wasn't, under the rationale that the summer temperature is high and the filter was dirty. At my parents' request, the hotel staff moved them to a lower floor with a queen instead of a king and with neither a rate discount nor an effort to compensate them for the inconvenience and discomfort. The hotel insisted they were fully booked and reluctantly gave them that room. Don't book this hotel in the summer. And by the way, there is no view at all from any of the rooms - except for the windows of other buildings.",neg
"Not worth the price, even a little bit. A week prior to scheduled check-in, receiving an email for a room upgrade and accepting, of course, upon arrival, nobody knows about it. Typical. After nobody was doing anything about it, I notified them of this stay's review will be posted on the newly-developing TheChicagoCritic . Com, all of a sudden they figured out the problem and even offered an early check-in. Too little, Too late. Very small room with 2 queens instead of the ""Select King"" I was supposed to have. Windows didnt open, TV took forever to change channels and the bathroom fan was not controllable. The faboulous Lodge Net system that every hotel in the world uses for ease of checkout for guests, well there was no check out feature. This shit hole couldn't hold a candle to the Las Vegas Hard Rock!",neg
"I have just returned from a lovely shopping trip to Chicago. It is a very nice hotel, and I will love to stay there if I visit Chicago again! There is a lot of positive to say about the hotel; staff is excellent, never experienced such an excellent service -- that alone is worth coming back for. Was pleasantly surprised that the room rate was including breakfast. A few things that could make this hotel even better... A hand shower in the bathroom. The hairdryer to be placed in the bedroom, instead of the bathroom, when the bathroom is all damp after a shower I prefer leaving the bathroom to dry my hair. Free internet access in the lobby. I was surprised I had to pay 6 or 7 USD (for 15 minutes) to log-on and check-in with my airline (only with a few airlines you can check-in without paying?!?!?!?) ",pos
"Before booking this hotel, I did read the reviews, and I was concerned. I ended up booking it based on my sisters recommendation. BIG MISTAKE!! The temperature in Chicago was a balmy 99 degrees, and the temp in the room that they gave us was about 85 degrees. When we called to complain at 11:00 am, they told us to turn the temp down to 40degrees. We went back at 7:30pm. it was still humid, the beds were moist & the room very stuffy. Called again, they sent somone to fix it, & he recommended getting a new room, because the room will not cool down. They told us they were booked, yet, after the maintenance man called, they suddenly had a room available, go figure? So they move us to another room, guess what, it is 85 degrees. Again, they told us to turn it down to 40, needless to say, it never cooled down & we should have just slept on the street. We travel a lot, and we stayed here one night, and it was awful!!. At check out, I had to re-tell our entire room issue, they actually ended up not charging us for the night, thank god they did not offer us anothers nights stay, because we would never go back. Also, the room decor is very old and stuffy. If your going to Chicago, don't stay at the Millenium Knickerbocker!!",neg
"Very pleasant front staff, wine in the evening in the lobby, large rooms, great rates, and free Internet for those that are members of the loyalty program. Overall an excellent value. Close to the El for those coming in from either Midway or O'Hare airports. ",pos
"Stayed valentines weekend. Got the 5th floor with a direct view of the building next door. You have to pay extra for the pool and the ice machine was out on our floor. Parking nearby sucks as most of Chicago or pay 50 for valet to go through your car. Glasses were dusty and gross. This location is notorious for having super sensitive scales on the mini fridge, so when you barely touch it you'll get a bill at 3 in the morning under your door. Had I been on a higher floor and had a better view it would be a 4 star but not this time.",neg
"After reading the reviews on this hotel, I decided to book my stay for July 4th weekend here and I am glad I did, this hotel is absolutely beautiful. Our suite was gorgeous it is a very romantic hotel with big sit in picture windows. I do have 1 complaint. The bar is very boring and the resturant is not that great, but other than that I loved it. I would definitely stay there again. ",pos
"I was looking forward to staying here for my wedding in late September, and was surprised by the signs of hard times that were subtle, but affected me and my husband. For example, he got locked out of our room 2 times, once having to wait for 15 minutes in the hallway after going to the spa. The other time was when he was getting ready for our wedding ceremony, so that was stressful because he lost some time. The keycard just would stop working. Then a fuse blew, so we had no power while trying to get ready. It happened to me also, coming back from the spa, and I called on the hallway phone to get help. Luckily, right after that, an employee who was randomly walking by asked me if I had been waiting long--as if she knew this was a problem. I said no, and she called down to check. Apparently, no one had even called Security to get me back into my room! She had a set of keys and let me in, thank god. Then, on our wedding night, my husband wanted to order from room service. It was a little after 10:30pm. We were told that room service was closed for the night--even though all the literature in the room brags about ""24 hour dining."" That fact was never communicated to us when we checked in. I feel like the quality of service and amenities are slipping. We later heard something about a lot of employees getting laid off, so maybe that's why people weren't too intersted in providing good service. I don't think if I would recommend that anyone stay at this Fairmont nor will I ever again. BTW, the spa is great to hang out in, even if you're not doing a massage.",neg
"The hotel is very impressive upon entering and the staff was very friendly, however we felt our room was very dated and worn looking. Our air conditioning didn't seem to be working well, but we turned it down and thought that it would eventually... cool off. Our first night was interrupted by a phone call at one A.M. That was a fax, it happened 4 times. By this time we realized that the air was not working again, so after fussing with the controls it did kick on. The next morning I mentioned to the concierge the issues with the phone, but didn't think to mention the issues with the air because it appeared to be working. After being out seeing the sites of Chicago for several hours and being very hot we were looking forward to resting in a cool room before going to a show . Our room was 78 degrees, I called and maintenience did come to check. After determining that the unit needed a motor it was another hour so we did not get to rest in a cool room before going out. I feel an offer should have been made to us by the hotel. Also was very surprised that WiFi was not a free service !! We will not be staying at the Hilton on our next trip to Chicago.",neg
"OK, we are back from the Knickerbocker and I would give it the best rating. I can't believe the bad reviews. I got a priceline deal, and I still got a fine room, clean, up-to-date furnishings (OK a little traditional for my taste) and smoke free. Someone said in another thread that some people write prank reviews. I think such people should get a life because people want to read the truth. Here it is from my point of view. Both rooms on 10th floor. Regarding the size of the rooms. We had two rooms. One was a 2 double bed room. It was about 20' x 15'. Each double bed had valences that were kind of mini-canopies. The furniture, bathroom tile, shower (no tub), wall paper and paint had been done in the last few years. A Chinese inspired cabinet held TV, coffeemaker, ice bucket, and mini-bar. Three separate levels (TV, ice/coffee, and minibar) The other room was called ""Queen executive"". This one had queen bed with more of a canopy than valence, sofabed, two TVs and terry bathrobes. Also about the same size but different configerations. One TV faced the bed, other in the three level cabinet, the sofabed. Smoke in the lobby. There is a bar to the right of the entrance. It is an open arrangement so that I am sure the smoke comes from bar to entrance door. No smoke smell in no-smoking rooms. Cost of rooms $75 on priceline plus taxes. Very good value one block from N. Michigan Ave. Only complaint. Concierge said that the free trolley didn't go down Michigan Ave to Field Museum/Museum complex when in fact it does. Was this ignorance? or trying to throw more business to taxi? Either case, not good. He said at this time of year free trolley only goes to Navy Pier during winter....which is clearly incorrect. ",pos
"We didn't stay in the hotel a lot because we went for the sites not the room. Saying that, we picked this hotel because it was the cheapest but the hotel not having any parking we spent money on parking our car than what we could have spent on a better more expensive hotel with parking. Hotel is great for guys getaway weekend that won't have a car. Not a family frienly hotel. Dining tip: Long walk from hotel Gino's pizza is a must have!! Worth the walk. Many things in between hotel and Gino's to do so you can break up the walk.",neg
