"My husband and I planned a romantic getway for past several months and was looking forward to spending the end of the summer in Chicago. However our excitement soon turned to disappointment and frustrations upon our arrival. The hotel was quite charming when we walked in the door but then everything went wrong. The gentleman checking us in could not find our reservation and was quite impatient and rude once we showed our confirmation papers. The manager did make accomondations for us after much discussion back and forth. We did not have towels in the room when we checked in and it took at least an hour and several phone calls before the towels were sent to our room. Needless to say, I was extremely tired and wanted nothing more than to take a warm shower and turn in. If we had not paid the total cost up front, we would have just left and check into another hotel.",neg
"Hotel Monaco is a luxurious hotel situated in the heart of Chicago. It is blooming with historical elegance combined with modern day amenities. I had the pleasant experience of staying at this facility. Perfectly set up to handle any business traveler, sight seer, convention, wedding or shopper. They offer top notch service from reservations to wedding planning or even asking for a good local restaurant. I noticed that world travelers are welcome here with some of the employees ability to speak foreign languages. Guest rooms offer stylish charm and can relax even the unrelaxable. In room spa's and top notch room service is second to none. The South Water Kitchen is a true downtown Chicago restaurant offering mid-west American dishes and several signature cocktails. I know that anytime I visit Chicago, Hotel Monaco is my place to be. ",pos
"I recently stayed at the Sofitel Hotel (Chicago Water Tower), and I was quite disappointed. I was excited by the great location (on East Chestnut Street downtown), but this was a mediocre hotel for the price ($250 per night before taxes). The view from my room was of the top of a parking garage and some dumpsters, and yes, the view of downtown in the distance was pretty, but I was very disappointed. The bedding seemed to be polyester, not the luxury cotton many lower-level hotels are featuring lately. When I ordered room service at 10:30 (on a Thursday night), I had to wait for 55 minutes, 20 minutes longer than I was quoted. I ordered a salad, and I thought the lettuce was a bit limp as if it had been sitting out for too long. Overall, I was very disappointed by my overpriced stay at the Sofitel Chicago Water Tower.",neg
"My husband and I stayed at the Hotel Allegro Chicago to celebrate our 2nd wedding anniversary this past weekend. The hotel is the perfect combination of sophistication and glamour from the moment you arrive. The concierge staff was very friendly and accommodating throughout our weekend stay, and the hotel itself provided many interesting and fun things to do. We were very impressed with the overall setup of the hotel; the lobby, dining areas, and rooms all had a special touch of class that made our weekend exciting and full of luxury. The decor of our room was very modern and eclectic with hues of blue and white, and lighting that complimented and set the mood. The bar and lounge areas had excellent service, and the views from our room perfectly captured the excitement of downtown Chicago. Additionally, my husband and I were extra pleased to learn that because we are AAA members, we would be receiving 20% off our room rate for the weekend. Overall, the amenities and experience of staying at the Hotel Allegro Chicago made us feel like movie stars, pampered and taken care of all weekend in a classy establishment, one in which we would definitely choose to stay again.",pos
"I recently stayed in the Talbott Hotel in Chicago with my family of three. I absolutely loved it and will definitely return! The customer service of the staff at the front desk was fantastic. They were very helpful in helping us decide on what activities to do and what restaurants to visit during our stay. For the nights we didn't want to go out, we had room service. The food from the Hotel restaurant was so delicious and the service was very quick. I also loved their commitment to the environment. It is clear to me why they have won so many awards. Thank you Talbott for a wonderful stay!",pos
"This hotel was not at all what I expected it would be. The website and it's pictures portray the hotel in a much better condition than it is actually in. The amenities were not what I was looking for, and the price of the hotel was not a good value for what was offered there. My AAA membership did not get me a very good discount like it does at most hotels. The staff was not very friendly or helpful when I had questions about the area, and they were not very prompt when responding to requests. I understand that there were a lot of guests staying there while I was there, but they need to have more staff on hand if they cannot provide their hotel guests with quality service. I don't think I will be staying at this hotel again anytime soon.",neg
"I was genuinely surprised by my stay at this hotel. The walls were paper thin, and I could hear conversations in the next room. This is not something I would have expected from a higher class of hotel. The room was also smaller than I would have expected for the price. We were given minimal toiletries and towels in the guest room, something which made it difficult for two people to get ready in the morning. We requested new towels, but it took an entire day for them to get around to fulfilling our request. The check-in process was frustrating, mostly due to the unhappy clerk behind the counter. I don't know if she was having a bad day, or just happens to be in such a mood all the time, but either way, it was unpleasant and a pain to deal with. Overall, not a pleasant experience. I think next time, we'll choose another hotel to stay at when visiting Chicago.",neg
"I was visiting Chicago for a christening with my fiance. I was impressed with this hotel from the moment I checked in. The lobby was exceptionally modern with color and furnishings. Front desk staff was pleasant and helpful, especially Susan, who quickly suggested and reserved a table for us at Keefer's Steakhouse for a late dinner. The room itself was fabulous. Extremely comfortable King sized bed, dual head shower, breathtakingly beautiful views of the city, I couldn't ask for more. After a great nights sleep we awoke to a great FREE breakfast right outside our room! Next we enjoyed a couple's massage and I was treated to a facial as my fiance took a short run through the city. After a day full of shopping we retired to our room and ordered room service that was on time and delicious. Unfortunately we checked out the next day, because I could have stayed there forever. I fully recommend the Amalfi Hotel Chicago for everyone interested in a superior stay. It is truly a beautiful and well appointed hotel.",pos
"I stayed at the Sheraton Chicago Hotel for two nights and I must say the service they rendered was quite impressive. They had very attentive and friendly staff members. The room that I stayed in was spacious for me and my husband. Their hotel restaurant served the most delicious steaks I have tasted, I ordered a classic fillet mignon and it was cooked to perfection. I would definitely stay at this hotel again if ever I come back to Chicago and would absolutely highly recommend this to my friends and family.",pos
"I was unimpressed by the quality of this hotel. The overall look of the place was marred by what felt like poor maintenance. Given that this is supposed to be a luxury hotel and charges rates at that level, this was most disappointing. Nor was I impressed with the snooty attitude taken by the hotel staff.",neg
"The Inter Continental is a great hotel. The staff was very friendly, and the accomidations were great. The room was clean and ready on time, and the indoor swimming pool was perfect considering Chicago's weather. Eno was simply AMAZING. Their wine selection is second to none. And the Turkey Pumpkin Curry at Zest was to die for.",pos
I would not stay at this hotel again. The rooms had a fowl odor. It seemed as though the carpets have never been cleaned. The neighborhood was also less than desirable. The housekeepers seemed to be snooping around while they were cleaning the rooms. I will say that the front desk staff was friendly albeit slightly dimwitted.,neg
"Classy,""Decent"" and ""Serene"". these words clearly define the totality of my stay at the talbott hotel in the heart of chicago. the hustle and bustle of the city did little to affect the conducive atmosphere for relaxation provided by this posh hotel. the lounge was so welcoming and flashes of smiles from every angle.the staff from the bell-boy to the managers were polite, helpful and responsive to my needs. the room service was classy and to cap it all the beds were just as comfortable as back home, making the talbott a home away from home. my wife and i enjoyed the t-rex experience and learnt a lot about the city of chicago and what it has got to offer. believe me we will return with the kids because the talbott is family oriented and friendly to kids. it felt very safe. anytime we are in chicago the talbott is gonna be our home away from home!",pos
"When we stayed at the Millennium Knickerbocker Hotel in Chicago, we had one of the worst visits i have ever experienced. Our room was not ready right away so we had to wait about an hour in the lobby. And finally when we made it to our room we found a moldy shower and a dirty floor. The room service took about an hours and a half to come to the room and she we went to the pool that day, it was so crowded there was no room to sit on the side. Our experience was definitely not a pleasant one. To make matters even worse, we were billed twice for our room which my husband luckily caught before we left. I am never coming back to Millennium Knickerbocker Hotel.",neg
"Affinia Chicago is one of the worst hotels I have ever stayed at. Not in my life have I been treated so poorly as a guest. The front desk was very unaccommodating when I asked for a smoke free room when they had made an error in my reservation. There was no bellhop available for some strange reason so I had to move all my luggage to the elevator and down a long hallway to my room by myself. If it wasn't already a bad stay, I ordered room service and it took over an hour and a half to be delivered. If they didn't have air conditioning in the room, I would say just about everything about this stay was completely miserable. If you are traveling to Chicago for any kind of business, I hope you decide not to choose this hotel. I was quite surprised, I like Chicago as a city but this stay definitely made my trip quite a negative experience.",neg
"The room was very pretty, and the location is great, but the hotel is so big and they don't have the staff to take care of everything. The heating in our room was loud, making it difficult to sleep. The gym is not big enough, and the hotel parking garage is very expensive. The hotel has so many guests that the lobby was too loud to relax in. We didn't get great service at the hotel bar, and the bar ran out of bar snacks because so many people were in the bar area. Later we asked for directions to the restaurant we had dinner reservations at, and the hotel staff we asked did not know how we could get there. The next morning, the cleaning staff tried to get in while we were still in the room.",neg
"Swissotel Chicago: Don't let the shiny bright lights of the windy city fool you. This hotel does not provide the luxurious experience or stay as you might expect. Firstly, the provided appliances and room gadgets are of relatively low quality. For example, the window curtain for a small bedroom window nearly broke off it's support after trying to open them for a city view. The bedroom bed (King-sized) makes rattling noises on every turn of the body you make. Of coarse, this isn't too bad once you fall asleep, until then, it sucks! In regards to room services, the hotel workers are not all that friendly. They talk to you in a stubborn way, as if they just want to get it done and over with, just to get their pay-check. Yes they do all basic room service orders, but it is not all too friendly. Overall, this hotel has it's much noticeable flaws on top of the positives this hotel has (which is a bare minimum). With that being said, I would not recommend this hotel for anyone around the downtown Chicago area in need for at least average hotel services. However, if sub-par service and quality is okay for you, then this hotel could be suitable, however, considering it's prices, you are better off looking elsewhere for hotel rooms.",neg
"I was really excited to be visiting Chicago for the first time, and the hotel that was recommended to me was the Conrad Chicago, located on Rush Street. I wanted a hotel that was conveniently located to all the downtown sites, and the Conrad Chicago does not disappoint in that respect. However, everything else about this hotel could be classified as sub-par, ranging from the rudeness of the check-in clerks to the roaches that were freely roaming in my room. This hotel does not deserve to be on anyone's recommended list. My first problem was a rude desk clerk who checked me in. After asking for three forms of identification (most places only ask for a driver's license) and asking me twenty questions about the reason for my trip to Chicago, she reluctantly gave me a room key. I asked if there was a bell cap to help me with my bags and she said if I wanted to wait, one would be able to help in about 15 minutes. I didn't feel like waiting, so I dragged my bags to the room, only to find that the room key did not work! Instead of dragging everything back down, I decided to use my cell phone to call the front desk, only there was no cell phone signal in the hall way. I couldn't believe I was in the middle of downtown Chicago and the hotel did not have a signal! I finally flagged down someone from the housekeeping staff to let me into my room, but I immediately saw there were problems. Two roaches scampered across the carpet and when I went into the bathroom, there were no towels or wash cloths. I went to turn on the TV and it didn't work. One of the lamps was missing a light bulb. I couldn't believe that this was happening to me. I was at the Conrad Chicago, not the Motel Six! I then sat down on the bed and the mattress was soft and lumpy. I was ready to cry. I was spending a lot of money on this hotel and it was a dump. I called down to the front desk and asked for another room, but they refused, saying I had gotten a special rate and it did not allow room changes. I insisted that they give me towels, fix the TV, put a light bulb in the lamp and have someone spray to get rid of the roaches. They agreed, but told me it would take ""awhile"" because several of their key personnel had called in sick. My stay at the Conrad Chicago was a nightmare from beginning to end. I would not recommend this hotel to anyone",neg
"Although much too overpriced in my opinion, the hotel is spotless. The staff was very courteous. And the spa service ? Was a God send ! In a relatively flexible location for traveling for sight seeing so I didnt spend major bucks trying to get around the city ! LOVE IT ! Going back for my anniversary",pos
"Since this was our first visit to the ""windy city,"" we wanted to stay somewhere that was central and unique. We read many great reviews regarding the Kimpton brand so we gave it a go. The ""go"" ended up being a ""no go."" We were sorely disappointed. When we arrived the ladies at the front desk were very nice. We have two kids with us, so we needed a crib for our 6 month baby. We were told ""no problem."" Unfortunately, it took them about 1 or 2 hours to get us the crib and we were in a lurch as to what to do next. Then, we noticed a bug (or bugs) near the fridge area. Yikes! We called downstairs to complain and to be switched to a different room (or floor!). Our request was met about 30 minutes later. By this time, we were so tired from the flight and the first impressions, we almost wanted to throw the towel in. Customer service was so lacking! We wanted to get settled and go grab a bit in the city, but had to wait around for our new room and the crib. This is not what we expected at all for this HIGH price! Will have to think hard before we book with a Kimpton hotel again.",neg
"My husband and I were really looking forward to spending our anniversary at the Conrad hotel. For the price we were paying we were expecting a luxurious hotel with all the amenities unfortunately it was quite the opposite. Upon arriving we were greeted by a rude and incompetent receptionist. Not only could she not find our reservation due to the fact that she kept misspelling our name, but she refused to apologize when she finally did find them and acted as if it was our fault she couldn't spell! Our room turned out to be okay except for the stain on my pillow case which ruined the experience for me. We ate at the restaurant on site and were less than impressed with the food. It was alright but nothing out of this world. We felt we could have gotten a better meal elsewhere. All in all the Conrad was a big disappointment to both of us.",neg
"What was supposed to be a fun weekend getaway with the girls in Chicago turned into a complete disaster. The first problem arose when we arrived at the airport and the car the hotel concierge was supposed to arrange to pick up our group of 6 was a small town car there was no chance we could all fit in...they knew we had 6! We ended up just getting a taxi van to take us all to the hotel. When we arrived they had our three rooms spread out on 3 different floors despite our request for rooms near each other. After some finagling they were finally able to get us in 3 rooms on the same floor, unfortunately one of the rooms hadn't even been cleaned which meant more waiting around. The staff never seemed to have any sense of urgency when we voiced our concerns nor did they offer any apologies for the inconveniences they were creating. On our second morning we were woken up by a loud noise that sounded like funriture being rearranged in the room above us at 5:30am. Despite my calls to the front desk, the sound seemed to continue for about 45 minutes. We also didn't know the hotel was sooo pet friendly. One morning we woke up to find a huge dog turd just outside the room door. I understand they allow pets, but really...people need to clean up after their animals...or have some dog free floors. While Hard Rock Hotel in Chicago may be beautifully decorated and offer some great rooms, their service was terrible, the staff was rude, and I still can't get over that dog poo in the hallway. I definitely won't be staying here again.",neg
"The Chicago Palmer House disappointed me. I chose it because it a Hilton hotel, but it definitely does not live up to the standard set by this name. My first impression was a negative one when I was greeted by a rather rude staff. My room might have been luxurious years ago, but the general impression was that it had not been cleaned regularly and could use a little freshening. The bathroom was obviously newer but the shower was difficult to use and the water pressure was absolutely horrible. The food served by the room service and at the hotel's restaurant sounded delicious on the carefully crafted menus, and the high prices made me expect delicate cuisine. The food simply did not deliver its promises. Everything tasted very bland and the portions were ridiculously small. The location of the hotel might seem like an advantage, since it is in downtown Chicago nearby many touristic attractions: however, the windows in my room did not protect me from the constant noise of cars going by. Overall, this hotel would be decent if it did not advertise itself as a luxury hotel and did not use the Hilton name and price range.",neg
"I had never been to Chicago and was looking forward to sightseeing after my business conference. My company had arranged for me to stay at the Omni Chicago Hotel located in the center of the Magnificent Mile. Once I arrived at the hotel and gave it the once over, I was pleased but not impressed. Once I put down by luggage and inquired about my reservation. I was told that my room was not ready yet and that there'd be an hour delay. I tried not to lose my temper and pleasantly asked if I could have another room. I was told there was a convention going on in the hotel and every room was filled. I would have left, but my company had a account at this hotel. If I stayed somewhere else, I'd have to pay out of pocket. The service employee behind the counter flippantly told me to take a seat and went back to talking with his gum-chewing co-worker. I picked up my luggage and plopped down in a cushy chair that wobbled. The leg in front on the left side was broken. I picked up my luggage and moved to another chair. Two hours passed by before I was given my room. When I walked into the room the first thing I smelled was cigarette smoke. I was mad because I explicitly asked for a ""non-smoking"" room. I was furious. I didn't feel like going back downstairs and dealing with the idiot behind the counter and I was tried from my long flight. I sighed, tipped the bellboy and slammed the door to my room. I thought maybe I could use the air conditioning to freshen the room. When I went to turn it on, it didn't work. Tired and angry, I went to sleep, thinking I'll never stay at this hotel again.",neg
"I was on a business trip to Chicago a while back and I had the unfortunate luck of staying at the InterContinental Chicago Hotel. I say unfortunate , because from the first moment I walked in my experience was poor. The front desk made me wait a very long time and I had to resolve an issue with my reservation. My receptionist had made the reservation and the room should have already been on or company account but they were insisting that I supply a personal credit card for the room. I understand their precautions but I travel a lot and usually do not encounter this situation. Once that was all taken care of (several phone calls later) I was taken up to my room. It was nice and I was glad to finally be there, but the bell hope was very short with me and was very quick to throw out his hand asking for a tip, even though he had done nothing but groaned the entire time he was taking me to my room. I was very happy I only had to stay there two night because after my run in with the front desk I got the impression that no one wanted to deal with me. I will hopefully not be staying there again, and will suggest that it be avoided by all.",neg
"I stayed at the Sofitel Chicago Water Tower hotel a couple of weeks ago while in Chicago for 3 nights. I must say, I was NOT impressed. This is an example of a hotel that tries too hard with little result except for inflating your bill. To start with, the hotel lobby was totally gaudy. It had sculptures and artwork that seemed meaningless and I guess was supposed to give an air of style. The room was ok I suppose, but certainly not worth the premium price I paid for it. The hotel food was presented like it was some kind of amazing French cuisine, but the food, while arranged nicely, tasted unremarkable and again, was overpriced. My final verdict is avoid this hotel if at all possible. It is simply not worth it.",neg
"At the InterContinental Chicago, you pay for more than a room. You pay for an experience. Let me elaborate. I was a bit reluctant to pay a premium for location and amenities. Like any novice traveller to Chicago, I saw the mass glut of cheap accommodations out in the suburbs, and those were originally what I set my sights on. Price is a powerful signal, and the sheer discount of those options drew me in. But after doing a bit of research, I realised that distance does have its costs. The price of transit in the Chicagoland area isn't free. And it's far from what I'm used to. Car use is price prohibitive. (I knew that originally, which is why I wasn't going to drive.) But the sting of using the automobile (parking, congestion, toll roads, etc.) gets shoved off onto taxi fares and auto rental. So, I ultimately had to end up looking for a place well connected with mass transit. But mass transit has its costs too, which meant that staying at a focal point downtown had its advantages. That's what originally drew me to InterContinental. But InterContinental is much more than the right room at the right place. The decor of the rooms and the amenities available to the guest are unsurpassable. I was travelling on international business, so the ease with which I could transact in foreign currency was a draw. (They had a currency exchange right there on the premises.) And the fact that massages, dry cleaning, and event planning were available in-house was a huge plus. My work gets me tied up in knots. It also leaves little time for doing chores. So the ability to grab a massage while my suits were being finished was a relief for me. But, on top of all that, the event planning was what put InterContinental over the top. Being able to coordinate a comprehensive tour of Chicago while completing my business and managing my personal life was a weight off my shoulders--and something I won't forget. In the end, if you're a newcomer to Chicago staying in a time-crunch, the InterContinental is for you. The pricetag of rooming downtown can seem prohibitive, but when you factor in the convenience and savings in marginal costs, it's nothing in the end. And the InterContinental is not only price-competitive with the other downtown options, it also makes staying downtown the convenience and thrill it should be.",pos
"I booked my room at the Sheraton Chicago Hotel and Towers somewhat reluctantly; I was not enthusiastic about spending over $200 on this room after seeing the lackluster photos on their website. I was pleasantly surprised when I arrived that the lobby did not look as stuffy as it did online. Unfortunately, my hopes were dashed once again when I arrived at my room. I say 'at' because after discovering my newly issued key was not working, I had to wait ten minutes before someone finally came to let me in. The room was painfully small-- if I didn't know better I would have thought I was staying at a Red Roof Inn! The ""sweet sleeper bed"" had stiff and scratchy sheets, with a cheap-motel-thin coverlet. The disappointment continued after I entered the bathroom and found that it not only reeked of smoke, but also outfitted with the cheapest trimmings possible. I stayed my two nights, and was surprised to find out that all sorts of other charges were added to my room (for which I was not responsible), charged on demand movies, an empty mini bar, AND for smoking in the bathroom. HAH! I have stopped payment on my credit card, and most certainly will not be submitting myself to this horrific experience again.",neg
"After a recent stay at the Talbott Hotel in Chicago, I left the city with an empty pocket book. I had booked a package deal online and although the service was absolutely terrific, i didn't realize some of the amenities i was paying for included personalized key cards and room service menus. I could have done with out my room key having my name printed across it as well as the menu. When did my name printed on things become an extra amenity that cost so much money? I basically felt overcharged for the so called 'extras' included in the package i purchased. One other thing, the traffic was pretty horrible and checking in seems like it could have somehow been made simpler.",neg
"James Chicago; the luxurious nice hotel as it was advertised. I didn't want stay in this hotel, but my wife insisted. Ok, so when I booked the ticket, it cost me $299 for one room. $299! I could get a new honeycomb android tablet with dual core processor at that price point! The room was stylish though, it looked nice. There was a TV, and the beds were fine. Although I couldn't quite understand why they had Wifi and no computer. Why would I even need wifi if there is no computer? What were they thinking!? The experience I had with James Chicago was a bit below of what I had expected. I mean the food available there wasn't very tasty at all. I had to wait in a long line to get the ticket and I was also hoping to browse the internet, but they had no computer, only wifi. That's like only having bread, without any fillings to make it into a sandwich!",neg
"I recently stayed in a room at the trendy Talbott Hotel. It looked nice on the outside so I decided to them a whirl. As soon as I walked in I noticed that there weren't alot of hotel employees. Usually, the large hotel are swarming with service people ready to lend a hand. I was tired and I needed a nice room so as I approached the front desk I noticed something odd. Food was sitting out right in front of the front desk. People were talking different items such as bagels and muffins from the left over breakfast rush. Crumbs everywhere especially where I was suppose to exchange cash and room keys. Let's just say it wasn't professional. The room was average and the bathroom didn't carry the kinds of brands I would have liked to see. No Wi-Fi connection and I had to walk down the hall for ice. Talk about lack of customer service. All in all, the stay was sub-par and nothing special.",neg
